Date,Low,Open,Volume,High,Close
11/17/2020,0.31,0.32,"1,860,635",0.32,0.31
11/18/2020,0.31,0.31,"1,975,254",0.32,0.32
11/19/2020,0.31,0.32,"781,277",0.32,0.32
11/20/2020,0.31,0.31,"2,259,847",0.32,0.31
11/23/2020,0.31,0.32,"1,262,981",0.32,0.31
11/24/2020,0.3,0.31,"2,172,430",0.32,0.31
11/25/2020,0.31,0.31,"1,217,854",0.32,0.32
11/27/2020,0.31,0.32,"965,841",0.32,0.31
11/30/2020,0.31,0.31,"2,865,942",0.32,0.32
12/1/2020,0.32,0.32,"2,722,546",0.34,0.34
12/2/2020,0.33,0.34,"1,088,946",0.34,0.33
12/3/2020,0.32,0.33,"1,455,279",0.34,0.32
12/4/2020,0.32,0.32,"933,502",0.33,0.33
12/7/2020,0.31,0.34,"4,939,621",0.34,0.31
12/8/2020,0.31,0.32,"1,269,272",0.32,0.32
12/9/2020,0.32,0.33,"1,913,607",0.33,0.32
12/10/2020,0.31,0.32,"1,574,816",0.33,0.32
12/11/2020,0.32,0.32,"1,204,763",0.33,0.32
12/14/2020,0.32,0.32,"863,239",0.33,0.32
12/15/2020,0.32,0.32,"1,404,929",0.33,0.33
12/16/2020,0.32,0.32,"3,969,526",0.35,0.34
12/17/2020,0.34,0.34,"4,389,058",0.37,0.36
12/18/2020,0.33,0.36,"2,624,855",0.37,0.33
12/21/2020,0.32,0.33,"3,433,557",0.36,0.36
12/22/2020,0.35,0.36,"5,743,643",0.39,0.38
12/23/2020,0.38,0.39,"6,028,001",0.41,0.38
12/24/2020,0.37,0.39,"1,539,238",0.39,0.38
12/28/2020,0.36,0.38,"2,380,415",0.39,0.37
12/29/2020,0.33,0.37,"2,986,195",0.38,0.36
12/30/2020,0.34,0.36,"1,990,352",0.37,0.35
12/31/2020,0.34,0.35,"2,335,525",0.36,0.34
1/4/2021,0.33,0.33,"2,253,483",0.35,0.34
1/5/2021,0.35,0.35,"6,421,350",0.4,0.39
1/6/2021,0.38,0.4,"27,755,039",0.45,0.42
1/7/2021,0.38,0.41,"21,989,650",0.42,0.4
1/8/2021,0.48,0.57,"132,584,000",0.63,0.56
1/11/2021,0.5,0.56,"21,582,051",0.56,0.55
1/12/2021,0.53,0.54,"156,185,406",0.92,0.89
1/13/2021,0.81,1.05,"124,273,102",1.17,0.84
1/14/2021,0.85,0.95,"48,325,500",0.96,0.93
1/15/2021,0.87,0.95,"29,098,170",1.01,0.87
1/19/2021,0.9,0.93,"36,893,711",0.97,0.92
1/20/2021,0.92,0.97,"168,537,203",1.48,1.37
1/21/2021,1.22,1.36,"78,956,727",1.43,1.24
1/22/2021,1.01,1.09,"86,884,391",1.15,1.04
1/25/2021,1.1,1.18,"82,561,711",1.37,1.19
1/26/2021,1.12,1.25,"38,918,500",1.25,1.14
1/27/2021,1.02,1.06,"42,754,879",1.14,1.02
1/28/2021,1.03,1.04,"37,273,238",1.22,1.13
1/29/2021,1.02,1.08,"23,290,240",1.13,1.05
2/1/2021,1.01,1.07,"20,955,619",1.08,1.06
2/2/2021,1.03,1.09,"13,296,250",1.09,1.04
2/3/2021,1.04,1.07,"27,994,580",1.14,1.08
2/4/2021,1.08,1.12,"15,527,610",1.12,1.1
2/5/2021,1.11,1.12,"26,924,869",1.2,1.17
2/8/2021,1.19,1.23,"29,155,881",1.26,1.23
2/9/2021,1.23,1.28,"294,203,812",2.25,2.08
2/10/2021,2.26,2.91,"309,851,906",2.98,2.4
2/11/2021,2,2.47,"97,370,945",2.58,2.21
2/12/2021,1.92,2.08,"72,871,828",2.48,2.48
2/16/2021,2.2,2.5,"45,557,566",2.55,2.33
2/17/2021,2.25,2.5,"88,646,961",2.79,2.57
2/18/2021,2.2,2.35,"36,573,930",2.48,2.23
2/19/2021,2.04,2.27,"46,999,738",2.29,2.15
2/22/2021,1.85,1.96,"38,773,328",2.04,1.86
2/23/2021,1.22,1.51,"57,390,754",1.84,1.67
2/24/2021,1.86,1.99,"66,284,438",2.06,1.97
2/25/2021,1.66,1.87,"29,508,131",1.89,1.68
2/26/2021,1.66,1.77,"33,780,719",1.92,1.77
3/1/2021,1.71,1.92,"20,428,100",1.92,1.74
3/2/2021,1.68,1.83,"14,438,180",1.83,1.69
3/3/2021,1.5,1.69,"23,552,131",1.71,1.55
3/4/2021,1.33,1.59,"34,351,340",1.62,1.41
3/5/2021,1.14,1.44,"35,398,871",1.45,1.42
3/8/2021,1.32,1.39,"16,753,641",1.49,1.38
3/9/2021,1.38,1.43,"34,270,199",1.65,1.59
3/10/2021,1.5,1.67,"18,777,090",1.69,1.53
3/11/2021,1.53,1.57,"14,301,580",1.63,1.6
3/12/2021,1.5,1.55,"11,655,680",1.62,1.61
3/15/2021,1.56,1.61,"19,297,811",1.76,1.73
3/16/2021,1.6,1.72,"13,288,680",1.76,1.62
3/17/2021,1.5,1.55,"10,567,560",1.69,1.68
3/18/2021,1.55,1.64,"9,610,638",1.69,1.59
3/19/2021,1.5,1.6,"14,733,030",1.63,1.57
3/22/2021,1.53,1.57,"12,704,450",1.6,1.55
3/23/2021,1.4,1.51,"12,548,620",1.53,1.45
3/24/2021,1.3,1.43,"12,585,480",1.45,1.33
3/25/2021,1.23,1.27,"10,751,790",1.41,1.39
3/26/2021,1.28,1.41,"9,489,851",1.41,1.31
3/29/2021,1.18,1.28,"15,562,710",1.33,1.2
3/30/2021,1.15,1.18,"10,654,910",1.31,1.3
3/31/2021,1.3,1.35,"8,321,966",1.42,1.35
4/1/2021,1.31,1.38,"6,683,573",1.44,1.39
4/5/2021,1.33,1.39,"7,281,105",1.4,1.36
4/6/2021,1.27,1.34,"9,719,707",1.35,1.29
4/7/2021,1.26,1.28,"6,462,839",1.33,1.3
4/8/2021,1.27,1.31,"5,478,976",1.32,1.28
4/9/2021,1.26,1.26,"5,806,113",1.33,1.33
4/12/2021,1.19,1.31,"8,946,118",1.31,1.23
4/13/2021,1.08,1.17,"15,733,620",1.2,1.11
4/14/2021,1.09,1.09,"8,202,347",1.13,1.11
4/15/2021,1.01,1.11,"15,210,850",1.13,1.02
4/16/2021,0.9,0.91,"12,822,290",1.02,1.02
4/19/2021,0.89,0.92,"16,718,789",1.01,0.9
4/20/2021,0.85,0.91,"8,352,093",0.91,0.87
4/21/2021,0.82,0.85,"10,674,690",0.9,0.89
4/22/2021,0.89,0.92,"13,075,870",0.95,0.91
4/23/2021,0.89,0.92,"8,176,531",0.93,0.92
4/26/2021,0.92,0.94,"74,962,141",1.38,1.36
4/27/2021,1.22,1.56,"102,943,508",1.58,1.28
4/28/2021,1.16,1.18,"20,750,641",1.36,1.29
4/29/2021,1.14,1.3,"18,462,699",1.32,1.23
4/30/2021,1.18,1.2,"12,337,710",1.3,1.27
5/3/2021,1.18,1.27,"13,019,890",1.28,1.2
5/4/2021,1.1,1.15,"29,293,340",1.34,1.3
5/5/2021,1.18,1.24,"10,538,488",1.28,1.2
5/6/2021,1.16,1.21,"9,832,925",1.24,1.23
5/7/2021,1.09,1.1,"15,474,080",1.17,1.1
5/10/2021,1.01,1.09,"17,089,141",1.13,1.09
5/11/2021,1.01,1.01,"13,504,960",1.14,1.1
5/12/2021,1.06,1.06,"8,424,606",1.12,1.07
5/13/2021,1.05,1.07,"11,622,180",1.14,1.06
5/14/2021,1.06,1.06,"9,391,415",1.17,1.14
5/17/2021,1.1,1.1,"24,687,211",1.38,1.36
5/18/2021,1.29,1.36,"16,971,400",1.43,1.38
5/19/2021,1.28,1.3,"11,423,650",1.37,1.37
5/20/2021,1.36,1.37,"29,106,490",1.55,1.55
5/21/2021,1.42,1.55,"21,263,010",1.6,1.48
5/24/2021,1.36,1.5,"14,037,660",1.51,1.37
5/25/2021,1.33,1.39,"13,129,910",1.44,1.34
5/26/2021,1.34,1.34,"16,433,250",1.53,1.46
5/27/2021,1.46,1.47,"22,040,869",1.62,1.59
5/28/2021,1.53,1.6,"12,622,970",1.61,1.6
6/1/2021,1.53,1.63,"10,899,230",1.66,1.61
6/2/2021,1.15,1.55,"120,257,695",1.56,1.16
6/3/2021,1.19,1.24,"43,300,312",1.28,1.2
6/4/2021,1.16,1.22,"31,525,869",1.25,1.17
6/7/2021,1.17,1.2,"30,354,070",1.28,1.19
6/8/2021,1.2,1.22,"27,428,990",1.3,1.26
6/9/2021,1.28,1.3,"31,896,029",1.38,1.32
6/10/2021,1.24,1.35,"22,825,750",1.38,1.27
6/11/2021,1.27,1.29,"17,892,100",1.35,1.3
6/14/2021,1.28,1.33,"12,476,940",1.36,1.28
6/15/2021,1.27,1.29,"11,827,120",1.34,1.28
6/16/2021,1.25,1.29,"16,562,039",1.32,1.29
6/17/2021,1.25,1.29,"18,666,410",1.35,1.27
6/18/2021,1.25,1.28,"19,260,230",1.3,1.29
6/21/2021,1.37,1.38,"156,985,594",1.66,1.51
6/22/2021,1.49,1.59,"161,047,109",1.88,1.86
6/23/2021,1.64,1.99,"114,249,203",2.03,1.77
6/24/2021,1.6,1.71,"37,808,422",1.75,1.74
6/25/2021,1.64,1.67,"131,689,406",1.9,1.88
6/28/2021,1.82,1.92,"32,352,391",1.95,1.87
6/29/2021,1.72,1.87,"19,302,609",1.87,1.76
6/30/2021,1.66,1.74,"23,473,420",1.82,1.78
7/1/2021,1.7,1.76,"9,480,875",1.78,1.7
7/2/2021,1.66,1.7,"8,407,639",1.73,1.7
7/6/2021,1.58,1.69,"18,976,410",1.78,1.75
7/7/2021,1.63,1.75,"12,362,460",1.75,1.64
7/8/2021,1.51,1.55,"12,271,100",1.66,1.57
7/9/2021,1.58,1.6,"14,860,650",1.76,1.7
7/12/2021,1.62,1.7,"20,671,789",1.79,1.79
7/13/2021,1.66,1.8,"17,565,109",1.8,1.69
7/14/2021,1.52,1.69,"18,691,650",1.7,1.53
7/15/2021,1.43,1.51,"12,861,870",1.56,1.45
7/16/2021,1.41,1.48,"10,647,110",1.53,1.41
7/19/2021,1.32,1.36,"14,813,320",1.45,1.45
7/20/2021,1.42,1.46,"9,736,528",1.5,1.46
7/21/2021,1.49,1.5,"9,136,427",1.57,1.54
7/22/2021,1.44,1.51,"6,071,580",1.52,1.47
7/23/2021,1.37,1.41,"7,497,069",1.44,1.43
7/26/2021,1.37,1.37,"3,942,455",1.45,1.41
7/27/2021,1.32,1.36,"5,758,426",1.4,1.37
7/28/2021,1.35,1.36,"6,433,767",1.44,1.44
7/29/2021,1.38,1.42,"4,544,062",1.44,1.39
7/30/2021,1.35,1.35,"4,998,928",1.41,1.38
8/2/2021,1.37,1.38,"4,791,706",1.43,1.38
8/3/2021,1.32,1.39,"4,903,766",1.4,1.35
8/4/2021,1.27,1.34,"7,481,085",1.38,1.29
8/5/2021,1.27,1.27,"6,438,313",1.4,1.37
8/6/2021,1.32,1.35,"3,766,723",1.38,1.38
8/9/2021,1.34,1.37,"5,699,998",1.45,1.42
8/10/2021,1.4,1.4,"3,476,257",1.46,1.42
8/11/2021,1.41,1.42,"9,506,441",1.55,1.55
8/12/2021,1.47,1.55,"5,783,585",1.56,1.53
8/13/2021,1.4,1.5,"4,684,914",1.52,1.41
8/16/2021,1.34,1.38,"3,954,559",1.39,1.38
8/17/2021,1.32,1.35,"5,859,336",1.37,1.34
8/18/2021,1.25,1.36,"8,537,050",1.38,1.26
8/19/2021,1.2,1.26,"8,769,568",1.27,1.23
8/20/2021,1.2,1.21,"6,732,727",1.27,1.23
8/23/2021,1.23,1.24,"9,823,837",1.31,1.25
8/24/2021,1.25,1.25,"6,757,683",1.33,1.32
8/25/2021,1.31,1.33,"4,743,116",1.41,1.38
8/26/2021,1.35,1.36,"4,924,354",1.45,1.35
8/27/2021,1.36,1.37,"6,450,618",1.45,1.43
8/30/2021,1.94,2.39,"557,857,625",2.42,2.35
8/31/2021,1.86,2.02,"147,948,797",2.15,1.99
9/1/2021,1.86,2.01,"64,555,648",2.03,1.89
9/2/2021,2.02,2.07,"201,474,797",2.35,2.1
9/3/2021,2.06,2.1,"58,619,488",2.25,2.2
9/7/2021,2.06,2.23,"46,349,633",2.3,2.07
9/8/2021,2.09,2.1,"289,993,781",2.74,2.69
9/9/2021,2.47,2.73,"147,731,391",2.76,2.58
9/10/2021,2.45,2.67,"91,500,383",2.78,2.6
9/13/2021,2.17,2.28,"70,586,969",2.37,2.28
9/14/2021,1.73,2.33,"121,309,102",2.4,1.75
9/15/2021,1.68,1.68,"55,130,301",1.93,1.86
9/16/2021,1.66,1.8,"30,564,939",1.81,1.79
9/17/2021,1.74,1.81,"22,913,119",1.84,1.77
9/20/2021,1.61,1.64,"27,903,529",1.77,1.69
9/21/2021,1.64,1.72,"20,548,199",1.72,1.68
9/22/2021,1.65,1.66,"14,142,370",1.77,1.7
9/23/2021,1.68,1.71,"21,355,750",1.83,1.78
9/24/2021,1.68,1.74,"10,634,900",1.77,1.68
9/27/2021,1.67,1.68,"11,024,490",1.77,1.72
9/28/2021,1.65,1.7,"12,450,190",1.73,1.66
9/29/2021,1.59,1.69,"12,548,070",1.69,1.61
9/30/2021,1.5,1.52,"23,429,789",1.75,1.67
10/1/2021,1.54,1.65,"12,390,700",1.67,1.54
10/4/2021,1.47,1.55,"20,638,850",1.58,1.47
10/5/2021,1.47,1.5,"8,824,735",1.53,1.5
10/6/2021,1.43,1.48,"11,999,110",1.52,1.51
10/7/2021,1.5,1.5,"9,913,934",1.6,1.55
10/8/2021,1.48,1.55,"7,694,588",1.58,1.49
10/11/2021,1.48,1.5,"4,347,267",1.54,1.5
10/12/2021,1.48,1.51,"9,226,281",1.6,1.58
10/13/2021,1.59,1.6,"44,154,168",1.83,1.64
10/14/2021,1.58,1.67,"11,727,850",1.67,1.64
10/15/2021,1.53,1.67,"12,824,060",1.67,1.53
10/18/2021,1.53,1.57,"10,219,270",1.61,1.56
10/19/2021,1.55,1.58,"9,098,743",1.64,1.58
10/20/2021,1.56,1.56,"11,659,360",1.67,1.65
10/21/2021,1.59,1.64,"7,453,274",1.67,1.59
10/22/2021,1.53,1.55,"7,976,539",1.58,1.57
10/25/2021,1.51,1.54,"10,973,020",1.59,1.55
10/26/2021,1.52,1.53,"5,802,003",1.57,1.55
10/27/2021,1.5,1.52,"6,403,918",1.55,1.5
10/28/2021,1.5,1.51,"7,744,933",1.62,1.55
10/29/2021,1.55,1.56,"9,389,969",1.67,1.65
11/1/2021,1.6,1.64,"13,071,860",1.73,1.67
11/2/2021,1.62,1.68,"7,377,248",1.68,1.68
11/3/2021,1.62,1.66,"8,287,089",1.72,1.65
11/4/2021,1.63,1.65,"6,707,615",1.7,1.69
11/5/2021,1.58,1.63,"13,117,120",1.68,1.67
11/8/2021,1.63,1.67,"8,725,769",1.68,1.65
11/9/2021,1.6,1.65,"12,154,490",1.75,1.74
11/10/2021,1.55,1.7,"12,449,910",1.7,1.55
11/11/2021,1.57,1.61,"6,006,908",1.64,1.63
11/12/2021,1.6,1.64,"6,136,588",1.66,1.66
11/15/2021,1.57,1.66,"5,828,687",1.67,1.6
11/16/2021,1.57,1.6,"6,376,055",1.61,1.58
11/17/2021,1.55,1.57,"6,087,638",1.61,1.56
11/18/2021,1.5,1.56,"8,370,257",1.59,1.51
11/19/2021,1.51,1.52,"5,060,331",1.59,1.55
11/22/2021,1.43,1.6,"10,454,240",1.6,1.44
11/23/2021,1.4,1.44,"6,142,678",1.48,1.45
11/24/2021,1.4,1.42,"4,664,473",1.5,1.5
11/26/2021,1.39,1.43,"5,167,979",1.45,1.43
11/29/2021,1.36,1.48,"7,313,610",1.48,1.41
11/30/2021,1.31,1.39,"12,674,970",1.43,1.39
12/1/2021,1.31,1.42,"8,897,975",1.45,1.32
12/2/2021,1.3,1.34,"6,079,476",1.41,1.4
12/3/2021,1.29,1.39,"8,312,619",1.39,1.32
12/6/2021,1.19,1.29,"13,416,100",1.3,1.23
12/7/2021,1.28,1.3,"17,679,961",1.42,1.32
12/8/2021,1.31,1.35,"5,386,371",1.41,1.38
12/9/2021,1.31,1.38,"7,282,168",1.41,1.32
12/10/2021,1.28,1.34,"4,348,397",1.36,1.3
12/13/2021,1.22,1.3,"6,037,252",1.33,1.26
12/14/2021,1.2,1.25,"11,978,140",1.29,1.28
12/15/2021,1.22,1.29,"8,680,910",1.33,1.32
12/16/2021,1.2,1.3,"9,697,355",1.31,1.22
12/17/2021,1.19,1.25,"11,002,230",1.29,1.28
12/20/2021,1.15,1.24,"7,177,502",1.25,1.2
12/21/2021,1.21,1.21,"4,516,154",1.27,1.25
12/22/2021,1.21,1.23,"3,244,166",1.25,1.22
12/23/2021,1.19,1.21,"4,594,709",1.27,1.25
12/27/2021,1.22,1.23,"5,645,433",1.29,1.25
12/28/2021,1.18,1.24,"6,905,119",1.25,1.2
12/29/2021,1.14,1.2,"7,462,928",1.2,1.17
12/30/2021,1.15,1.16,"4,952,193",1.2,1.15
12/31/2021,1.15,1.17,"5,752,048",1.2,1.16
1/3/2022,1.14,1.2,"7,815,156",1.2,1.14
1/4/2022,1.13,1.16,"4,051,644",1.17,1.16
1/5/2022,1.06,1.14,"7,416,584",1.17,1.07
1/6/2022,1.02,1.07,"6,286,477",1.11,1.06
1/7/2022,1.05,1.05,"4,858,720",1.11,1.07
1/10/2022,1.02,1.08,"5,121,740",1.08,1.08
1/11/2022,1.06,1.06,"2,970,346",1.12,1.1
1/12/2022,1.06,1.1,"4,838,760",1.13,1.06
1/13/2022,1.01,1.07,"5,355,721",1.08,1.01
1/14/2022,1,1.01,"5,133,591",1.05,1.04
1/18/2022,0.99,1.01,"6,144,804",1.03,0.99
1/19/2022,0.93,0.99,"8,447,222",1.02,0.98
1/20/2022,0.99,0.99,"9,493,950",1.12,1.03
1/21/2022,0.97,1.02,"7,947,954",1.06,0.97
1/24/2022,0.9,0.92,"11,184,110",1.03,1.01
1/25/2022,0.96,0.98,"8,016,001",1.07,0.99
1/26/2022,1.01,1.01,"10,851,830",1.14,1.06
1/27/2022,1.01,1.09,"8,758,376",1.1,1.03
1/28/2022,0.97,1.03,"4,984,207",1.04,1.04
1/31/2022,1.03,1.03,"5,797,518",1.1,1.07
2/1/2022,1.04,1.07,"5,099,758",1.12,1.11
2/2/2022,1.04,1.1,"6,363,335",1.11,1.04
2/3/2022,1.01,1.02,"4,159,795",1.08,1.05
2/4/2022,1.01,1.05,"10,378,360",1.07,1.01
2/7/2022,0.96,1.02,"13,433,190",1.05,1
2/8/2022,0.98,1,"4,266,783",1.02,1.01
2/9/2022,0.99,1.02,"6,640,071",1.03,1.01
2/10/2022,0.97,0.98,"10,630,780",1.02,0.98
2/11/2022,0.95,0.99,"6,670,633",1.02,0.97
2/14/2022,0.95,0.97,"5,754,833",0.99,0.96
2/15/2022,0.98,0.99,"7,090,496",1.07,1.05
2/16/2022,1.01,1.04,"3,332,849",1.08,1.07
2/17/2022,1,1.06,"2,863,617",1.08,1
2/18/2022,0.98,1,"4,663,517",1.03,1
2/22/2022,0.98,0.99,"3,568,207",1.04,1
2/23/2022,0.96,1.01,"5,466,061",1.04,0.96
2/24/2022,0.91,0.93,"16,191,760",1.2,1.18
2/25/2022,1.09,1.14,"7,403,829",1.25,1.19
2/28/2022,1.16,1.19,"4,949,815",1.21,1.18
3/1/2022,1.17,1.18,"6,270,400",1.27,1.2
3/2/2022,1.13,1.25,"4,939,486",1.25,1.17
3/3/2022,1.16,1.19,"8,927,923",1.31,1.27
3/4/2022,1.17,1.25,"4,137,209",1.28,1.17
3/7/2022,1.08,1.16,"7,373,760",1.17,1.11
3/8/2022,1.11,1.11,"5,277,658",1.19,1.14
3/9/2022,1.14,1.17,"3,721,040",1.22,1.21
3/10/2022,1.16,1.17,"3,078,284",1.22,1.19
3/11/2022,1.12,1.2,"2,874,981",1.2,1.13
3/14/2022,1.02,1.12,"6,286,031",1.13,1.05
3/15/2022,1.03,1.08,"3,484,145",1.11,1.1
3/16/2022,1.08,1.09,"8,514,804",1.19,1.17
3/17/2022,1.13,1.17,"9,050,137",1.25,1.23
3/18/2022,1.22,1.25,"13,568,350",1.34,1.34
3/21/2022,1.3,1.33,"11,009,660",1.41,1.41
3/22/2022,1.39,1.46,"8,477,603",1.46,1.42
3/23/2022,1.36,1.39,"7,127,282",1.49,1.44
3/24/2022,1.37,1.45,"4,274,730",1.46,1.4
3/25/2022,1.41,1.43,"5,409,462",1.49,1.47
3/28/2022,1.42,1.46,"3,618,352",1.48,1.48
3/29/2022,1.44,1.46,"5,294,144",1.54,1.52
3/30/2022,1.46,1.51,"3,276,823",1.54,1.47
3/31/2022,1.42,1.47,"3,387,758",1.49,1.47
4/1/2022,1.44,1.46,"2,484,915",1.5,1.48
4/4/2022,1.46,1.48,"3,039,586",1.52,1.5
4/5/2022,1.41,1.48,"3,383,058",1.49,1.41
4/6/2022,1.32,1.4,"3,723,582",1.41,1.39
4/7/2022,1.28,1.38,"4,489,955",1.41,1.32
4/8/2022,1.26,1.34,"2,902,305",1.35,1.29
4/11/2022,1.27,1.27,"2,205,372",1.33,1.29
4/12/2022,1.28,1.3,"4,874,894",1.37,1.32
4/13/2022,1.3,1.32,"1,610,123",1.38,1.36
4/14/2022,1.28,1.38,"2,523,278",1.39,1.29
4/18/2022,1.22,1.29,"2,547,906",1.31,1.25
4/19/2022,1.25,1.26,"2,278,612",1.32,1.28
4/20/2022,1.23,1.31,"2,499,230",1.32,1.26
4/21/2022,1.2,1.28,"3,548,036",1.28,1.2
4/22/2022,1.15,1.2,"2,576,537",1.25,1.16
4/25/2022,1.17,1.18,"4,103,733",1.26,1.23
4/26/2022,1.15,1.24,"2,408,366",1.25,1.15
4/27/2022,1.14,1.16,"2,384,727",1.19,1.14
4/28/2022,1.11,1.15,"3,551,344",1.22,1.19
4/29/2022,1.13,1.17,"3,370,173",1.21,1.16
5/2/2022,1.14,1.14,"5,305,012",1.22,1.16
5/3/2022,1.13,1.17,"3,829,884",1.2,1.19
5/4/2022,1.15,1.19,"3,495,522",1.22,1.21
5/5/2022,1.11,1.19,"4,417,500",1.2,1.15
5/6/2022,1.1,1.15,"4,035,998",1.2,1.12
5/9/2022,1.04,1.1,"5,366,524",1.12,1.05
5/10/2022,1.02,1.07,"4,118,453",1.1,1.06
5/11/2022,1.01,1.04,"4,287,454",1.09,1.02
5/12/2022,0.99,1,"4,049,011",1.09,1.09
5/13/2022,1.11,1.12,"4,510,007",1.2,1.16
5/16/2022,1.13,1.18,"2,183,309",1.18,1.13
5/17/2022,1.15,1.15,"3,737,476",1.23,1.23
5/18/2022,1.15,1.2,"2,964,546",1.23,1.18
5/19/2022,1.15,1.15,"3,553,582",1.23,1.17
5/20/2022,1.15,1.19,"2,976,123",1.23,1.22
5/23/2022,1.17,1.21,"2,368,569",1.23,1.22
5/24/2022,1.14,1.19,"2,216,738",1.19,1.17
5/25/2022,1.14,1.16,"2,942,699",1.23,1.22
5/26/2022,1.2,1.2,"2,458,061",1.25,1.24
5/27/2022,1.24,1.25,"3,173,668",1.3,1.29
5/31/2022,1.26,1.29,"10,959,850",1.45,1.4
6/1/2022,1.28,1.39,"3,474,203",1.4,1.3
6/2/2022,1.3,1.33,"3,809,903",1.38,1.31
6/3/2022,1.28,1.32,"3,206,191",1.34,1.33
6/6/2022,1.3,1.39,"3,187,828",1.39,1.32
6/7/2022,1.3,1.3,"3,087,608",1.34,1.3
6/8/2022,1.28,1.3,"2,367,183",1.34,1.3
6/9/2022,1.23,1.28,"2,081,054",1.29,1.25
6/10/2022,1.19,1.22,"2,341,522",1.23,1.19
6/13/2022,1.11,1.13,"3,309,334",1.17,1.14
6/14/2022,1.13,1.13,"2,114,812",1.18,1.15
6/15/2022,1.15,1.16,"2,919,057",1.24,1.24
6/16/2022,1.13,1.18,"3,295,221",1.21,1.14
6/17/2022,1.14,1.17,"4,840,403",1.23,1.19
6/21/2022,1.2,1.2,"2,572,321",1.25,1.25
6/22/2022,1.2,1.23,"2,421,365",1.27,1.26
6/23/2022,1.23,1.23,"2,603,208",1.31,1.31
6/24/2022,1.27,1.31,"9,398,917",1.33,1.31
6/27/2022,1.28,1.34,"1,997,670",1.34,1.31
6/28/2022,1.23,1.32,"2,681,325",1.32,1.24
6/29/2022,1.2,1.25,"3,363,493",1.28,1.27
6/30/2022,1.2,1.26,"3,028,089",1.28,1.23
7/1/2022,1.2,1.2,"2,362,302",1.26,1.23
7/5/2022,1.19,1.2,"2,729,676",1.27,1.25
7/6/2022,1.23,1.26,"2,856,006",1.29,1.27
7/7/2022,1.27,1.27,"5,072,640",1.37,1.33
7/8/2022,1.3,1.31,"2,783,915",1.37,1.35
7/11/2022,1.27,1.32,"3,712,246",1.34,1.27
7/12/2022,1.22,1.27,"5,108,940",1.29,1.23
7/13/2022,1.22,1.22,"5,319,770",1.3,1.28
7/14/2022,1.23,1.26,"5,150,416",1.3,1.28
7/15/2022,1.26,1.33,"3,901,866",1.33,1.31
7/18/2022,1.3,1.3,"7,212,660",1.38,1.32
7/19/2022,1.34,1.35,"3,770,217",1.4,1.38
7/20/2022,1.32,1.38,"5,153,471",1.4,1.35
7/21/2022,1.3,1.35,"4,754,843",1.39,1.38
7/22/2022,1.3,1.37,"3,344,193",1.38,1.31
7/25/2022,1.29,1.3,"1,852,909",1.36,1.35
7/26/2022,1.28,1.35,"2,660,944",1.35,1.29
7/27/2022,1.28,1.3,"2,290,398",1.36,1.35
7/28/2022,1.32,1.34,"1,736,131",1.38,1.36
7/29/2022,1.33,1.35,"2,644,502",1.4,1.4
8/1/2022,1.36,1.37,"1,858,457",1.4,1.38
8/2/2022,1.36,1.36,"4,063,402",1.45,1.4
8/3/2022,1.4,1.4,"14,216,540",1.63,1.61
8/4/2022,1.52,1.6,"4,903,609",1.61,1.53
8/5/2022,1.48,1.51,"5,291,439",1.65,1.65
8/8/2022,1.5,1.7,"11,955,630",1.73,1.58
8/9/2022,1.47,1.58,"6,317,267",1.62,1.56
8/10/2022,1.56,1.59,"5,616,218",1.64,1.64
8/11/2022,1.62,1.64,"4,370,019",1.68,1.66
8/12/2022,1.61,1.66,"3,438,495",1.68,1.66
8/15/2022,1.63,1.64,"6,342,278",1.75,1.75
8/16/2022,1.7,1.74,"6,163,488",1.79,1.73
8/17/2022,1.64,1.7,"5,171,393",1.76,1.73
8/18/2022,1.68,1.73,"3,856,742",1.76,1.73
8/19/2022,1.66,1.7,"3,262,391",1.73,1.71
8/22/2022,1.65,1.68,"4,778,623",1.73,1.67
8/23/2022,1.66,1.69,"4,535,007",1.74,1.68
8/24/2022,1.68,1.68,"17,849,119",1.92,1.89
8/25/2022,1.78,1.91,"5,922,892",1.91,1.89
8/26/2022,1.77,1.84,"19,061,490",2,1.99
8/29/2022,1.89,2,"30,157,641",2.19,1.98
8/30/2022,1.89,2.05,"9,599,882",2.06,1.95
8/31/2022,1.94,1.95,"10,031,500",2.08,2
9/1/2022,1.9,2.01,"10,460,250",2.01,2
9/2/2022,1.95,2.02,"10,850,530",2.1,2.04
9/6/2022,2.05,2.17,"21,176,619",2.25,2.09
9/7/2022,1.61,2.17,"118,956,305",2.98,2.06
9/8/2022,1.64,2.08,"48,834,500",2.11,1.67
9/9/2022,1.66,1.67,"24,695,180",1.91,1.77
9/12/2022,1.73,1.86,"13,933,940",1.88,1.82
9/13/2022,1.73,1.78,"10,224,230",1.82,1.77
9/14/2022,1.73,1.78,"12,142,710",1.87,1.85
9/15/2022,1.79,1.86,"10,256,290",1.91,1.84
9/16/2022,1.77,1.83,"10,705,250",1.9,1.83
9/19/2022,1.76,1.82,"6,241,585",1.86,1.78
9/20/2022,1.66,1.78,"7,061,996",1.79,1.68
9/21/2022,1.65,1.68,"6,489,153",1.78,1.7
9/22/2022,1.62,1.68,"6,087,826",1.71,1.67
9/23/2022,1.56,1.65,"7,050,632",1.68,1.6
9/26/2022,1.56,1.58,"4,634,247",1.65,1.59
